features,MIC_1,MIC_2,MIC_3,MIC_4,MIC_5,MIC_sum,MIC
sig6#1,0.3517958139083374,0.36899102815672813,0.3353686361991813,0.29314936675418674,0.36030455634330893,0.3419218802723485,False
sig6#2,0.35403317865803263,0.34242017833158683,0.34484532345198404,0.29725227881159405,0.352556581879583,0.3382215082265561,False
Volume#1,0.3193286508837645,0.34203891060480873,0.3109304497368481,0.28671937614684134,0.3188522471145209,0.31557392689735675,False
Volume#2,0.41732066869067835,0.38568576009088795,0.39365847110043156,0.33006554845741626,0.3934292677741225,0.38403194322270734,True
MolWeight#1,0.339389394128451,0.3573574592521269,0.31117968636476084,0.27631035273828236,0.3437141787872425,0.3255902142541727,False
MolWeight#2,0.42214427924358094,0.38539826210633416,0.39596822224526046,0.3314176431255478,0.3995799478692173,0.3869016709179881,True
E_diel#1,0.3381515279296691,0.3626786095367777,0.32055282049448525,0.2847261500894666,0.3399719976648465,0.32921622114304905,False
E_diel#2,0.35183861042622033,0.3427673682032301,0.3405394781712484,0.2936256289778248,0.3376327266873611,0.33328076249317695,False
E_vdw#1,0.33482821957206693,0.3530405553104914,0.3111478393499422,0.2783383639605723,0.34736804316867004,0.3249446042723486,False
E_vdw#2,0.40571075686474967,0.38469645983208484,0.38581686022341205,0.3210711104587111,0.3842254475131962,0.3763041269784308,True
E_ring#2,0.20027076285717946,0.20262693233304724,0.1985222662964574,0.19686089246441163,0.22919005246560858,0.20549418128334085,False
mu_gas#1,0.3389161475094058,0.3625222429469704,0.3273353922921509,0.29248234884044877,0.344691658895901,0.33318955809697537,False
mu_gas#2,0.34108358447333537,0.3954536635724603,0.33445067324176136,0.28107249250523797,0.3997044783404538,0.35035297842664975,True
WAPS#1,0.3561791672075224,0.35947166984043083,0.3237077156953368,0.2971535691129364,0.35066400067283987,0.33743522450581326,False
WAPS#2,0.43023682546586195,0.4118316550650835,0.41681672612760456,0.36062563545670084,0.4395132343549086,0.4118048152940319,True
WANS#1,0.3276460585942513,0.35601250281745006,0.32084728433152077,0.28352387361179326,0.33997730923999436,0.3256014057190019,False
WANS#2,0.3410835844733355,0.38848547577623527,0.3344506732417612,0.2886736407888956,0.3882056828664327,0.3481798114293321,False
E_COSMO#1,0.34025601362945584,0.3650730942126953,0.3224194953271577,0.28466604977780857,0.3537694168266966,0.33323681395476284,False
E_COSMO#2,0.3515224288313449,0.3450882357348004,0.33751557772217017,0.29495564194708984,0.335386906307316,0.33289375810854427,False
COSMO_charge#1,0.34996210801803074,0.352653142181485,0.32249686801215005,0.2747177813736326,0.3491618495780578,0.3297983498326712,False
COSMO_charge#2,0.3362851162930269,0.32081086157317945,0.31510106137712507,0.26564351175043077,0.3302045713594823,0.3136090244706489,False
Dipole_moment#1,0.3382230139580584,0.3678892066175633,0.3210866709712438,0.27859952166141755,0.3533634595848498,0.3318323745586266,False
Dipole_moment#2,0.34108358447333564,0.32800694804103775,0.3344506732417614,0.28267620009259325,0.33538690630731577,0.3243208624312088,False
Hb_acc#1,0.34413563535310665,0.3642944640156609,0.32562398299227135,0.29367462102580766,0.35845939080545725,0.33723761883846076,False
Hb_acc#2,0.3437055037932147,0.3447743862705332,0.3344506732417614,0.28107249250523775,0.3420674106074749,0.32921409328364437,False
Hb_don#1,0.32197074694265104,0.3504854594180325,0.31060703001421996,0.27222703183368757,0.3273650569686226,0.31653106503544276,False
Hb_don#2,0.3573765096393308,0.33949232748985014,0.35502506397827566,0.2906221033549214,0.3552649359834285,0.3395561880891613,False
ln_gamma_InfD#1,0.4129756001803424,0.4358554228685755,0.38457764000059735,0.33169389532689886,0.38523586828370027,0.39006768533202285,True
ln_gamma_InfD#2,0.3880630518518791,0.40329753331314194,0.3730790513489582,0.3591827525379746,0.4066902251168489,0.3860625228337605,True
lny#1,0.2605637042266033,0.25751286013143027,0.2630512636781342,0.2372698454465569,0.26291886881343207,0.25626330845923134,False
lny#2,0.2758014820768604,0.24997493102564686,0.25735484621172555,0.3004235882744968,0.2501295254557095,0.2667368746088878,False
s_potential_1#1,0.33567550562501275,0.34678392708507527,0.3218153247673032,0.2910703260588454,0.34498052416423813,0.32806512154009493,False
s_potential_1#2,0.35378356975347147,0.34145638447750887,0.33980486307999364,0.28421091589331454,0.35023169770252566,0.3338974861813629,False
s_potential_2#1,0.3291398798346047,0.36077441571332236,0.3222232204690772,0.2933838941697351,0.3331984530624154,0.32774397264983096,False
s_potential_2#2,0.3530674706454853,0.34182560218889996,0.34248581635133263,0.2926642626985078,0.34653292153236853,0.3353152146833188,False
s_potential_3#1,0.33957763207726954,0.3659146715800879,0.32399536985121913,0.2833617788220061,0.35188893354703626,0.3329476771755238,False
s_potential_3#2,0.35915714628174744,0.3459113922893161,0.34645573540665703,0.29197821524372497,0.3437986090650821,0.3374602196573055,False
s_profile_1#ratio,0.2927199376519718,0.3082916080617223,0.3288723343019636,0.27060761790194904,0.3224430650948402,0.3045869126024894,False
s_profile_2#ratio,0.3280449545992297,0.3072489960291186,0.27641746144584073,0.3189821693087299,0.3266937779459944,0.31147747186578273,False
s_profile_3#ratio,0.494678930680592,0.4756253928285935,0.4339496999949948,0.4145852885064003,0.45540419048531494,0.4548487004991791,True
s_profile_4#ratio,0.4756020036294646,0.4353623851520895,0.4257894554884245,0.375425295736426,0.41245197323958355,0.4249262226491976,True
s_profile_5#ratio,0.3502303547296925,0.34983589669810133,0.3536107011069228,0.3463814807632796,0.32176575582280686,0.3443648378241606,False
s_profile_6#ratio,0.4165282958929526,0.3886567942995838,0.3836179581417488,0.33186881996981754,0.38306798490141425,0.38074797064110333,True
s_profile_7#ratio,0.2467270555851916,0.27713739703936724,0.2738606257198267,0.2470231777343081,0.25667329596388594,0.2602843104085159,False
